사용일자,호선명,역명,승차 총 승객수,하차 총 승객수,승하차 총 승객수,등록일자
20201215,6호선,돌곶이,6800,6425,13225,20201218
20201215,6호선,석계,9751,10204,19955,20201218
20201215,6호선,태릉입구,4168,4473,8641,20201218
20201215,6호선,화랑대(서울여대입구),8970,7154,16124,20201218
20201215,6호선,봉화산(서울의료원),7271,6812,14083,20201218
20201215,7호선,장암,1838,674,2512,20201218
20201215,7호선,도봉산,7085,8193,15278,20201218
20201215,7호선,수락산,9865,9986,19851,20201218
20201215,7호선,마들,9683,9503,19186,20201218
20201215,7호선,노원,14526,14829,29355,20201218
20201215,7호선,중계,11224,10445,21669,20201218
20201215,7호선,하계,13787,13234,27021,20201218
20201215,7호선,공릉(서울과학기술대),8776,8866,17642,20201218
20201215,7호선,태릉입구,6190,5746,11936,20201218
20201215,7호선,먹골,8103,8037,16140,20201218
20201215,7호선,중화,8968,8847,17815,20201218
20201215,7호선,상봉(시외버스터미널),13320,12622,25942,20201218
20201215,7호선,면목,12698,12699,25397,20201218
20201215,7호선,사가정,13279,13345,26624,20201218
20201215,7호선,용마산(용마폭포공원),4811,4726,9537,20201218
20201215,7호선,중곡,8233,7861,16094,20201218
20201215,7호선,군자(능동),11549,9402,20951,20201218
20201215,7호선,어린이대공원(세종대),9090,9011,18101,20201218
20201215,7호선,건대입구,9416,9431,18847,20201218
20201215,7호선,뚝섬유원지,5274,5225,10499,20201218
20201215,7호선,청담,16193,17710,33903,20201218
20201215,7호선,강남구청,13099,14169,27268,20201218
20201215,7호선,학동,20889,21960,42849,20201218
20201215,7호선,논현,16384,17574,33958,20201218
20201215,7호선,반포,4495,4385,8880,20201218
20201215,7호선,고속터미널,10967,9712,20679,20201218
20201215,7호선,내방,11810,11991,23801,20201218
20201215,7호선,이수,11527,11509,23036,20201218
20201215,7호선,남성,9028,8584,17612,20201218
20201215,7호선,숭실대입구(살피재),9319,9451,18770,20201218
20201215,7호선,상도,7764,7679,15443,20201218
20201215,7호선,장승배기,7673,7631,15304,20201218
20201215,7호선,신대방삼거리,13300,13057,26357,20201218
20201215,7호선,보라매,7875,7763,15638,20201218
20201215,7호선,신풍,9297,9095,18392,20201218
20201215,7호선,대림(구로구청),6219,6244,12463,20201218
20201215,7호선,남구로,14010,14887,28897,20201218
20201215,7호선,가산디지털단지,41005,40820,81825,20201218
20201215,7호선,철산,16874,17201,34075,20201218
20201215,7호선,광명사거리,18196,18212,36408,20201218
20201215,7호선,천왕,8701,8345,17046,20201218
20201215,7호선,온수(성공회대입구),9141,8399,17540,20201218
20201215,7호선,까치울,6150,5977,12127,20201218
20201215,7호선,부천종합운동장,3808,3273,7081,20201218
20201215,7호선,춘의,8459,8600,17059,20201218
20201215,7호선,신중동,11561,11283,22844,20201218
20201215,7호선,부천시청,9708,9751,19459,20201218
20201215,7호선,상동,9206,9639,18845,20201218
20201215,7호선,삼산체육관,3790,3367,7157,20201218
20201215,7호선,굴포천,6818,7315,14133,20201218
20201215,7호선,부평구청,9421,7772,17193,20201218
20201215,8호선,암사,15150,13658,28808,20201218
20201215,8호선,천호(풍납토성),12330,13562,25892,20201218
20201215,8호선,강동구청,8484,9049,17533,20201218
20201215,8호선,몽촌토성(평화의문),4260,4439,8699,20201218
20201215,8호선,잠실(송파구청),10380,11537,21917,20201218
20201215,8호선,석촌,5893,6686,12579,20201218
20201215,8호선,송파,6129,6180,12309,20201218
20201215,8호선,가락시장,6260,6842,13102,20201218
20201215,8호선,문정,18398,19141,37539,20201218
20201215,8호선,장지,13713,13523,27236,20201218
20201215,8호선,복정,8181,7228,15409,20201218
20201215,8호선,산성,5361,5338,10699,20201218
20201215,8호선,남한산성입구(성남법원.검찰청),10819,10003,20822,20201218
20201215,8호선,단대오거리,8147,7933,16080,20201218
20201215,8호선,신흥,3528,3843,7371,20201218
20201215,8호선,수진,4017,3623,7640,20201218
20201215,8호선,모란,3406,2508,5914,20201218
20201215,9호선,개화,2017,1435,3452,20201218
20201215,9호선,김포공항,5122,6209,11331,20201218
20201215,9호선,공항시장,2203,2482,4685,20201218
20201215,9호선,신방화,5193,5214,10407,20201218
20201215,9호선,마곡나루(서울식물원),8170,8038,16208,20201218
20201215,9호선,양천향교,7343,7740,15083,20201218
20201215,9호선,가양,15592,15357,30949,20201218
20201215,9호선,증미,6015,6142,12157,20201218
20201215,9호선,등촌,8598,8742,17340,20201218
20201215,9호선,염창,13198,13400,26598,20201218
20201215,9호선,신목동,2982,2736,5718,20201218
20201215,9호선,선유도,6324,6077,12401,20201218
20201215,9호선,당산,13657,13515,27172,20201218
20201215,9호선,국회의사당,13563,13333,26896,20201218
20201215,9호선,여의도,18536,17638,36174,20201218
20201215,9호선,샛강,4459,4555,9014,20201218
20201215,9호선,노량진,17726,16911,34637,20201218
20201215,9호선,노들,3423,3058,6481,20201218
20201215,9호선,흑석(중앙대입구),5417,5837,11254,20201218
20201215,9호선,동작(현충원),1270,991,2261,20201218
20201215,9호선,구반포,1967,2013,3980,20201218
20201215,9호선,신반포,2238,2189,4427,20201218
20201215,9호선,고속터미널,7478,9212,16690,20201218
20201215,9호선,사평,2262,2354,4616,20201218
20201215,9호선,신논현,22182,21824,44006,20201218
20201215,9호선2~3단계,언주,8155,8215,16370,20201218
20201215,9호선2~3단계,선정릉,7269,7816,15085,20201218
20201215,9호선2~3단계,삼성중앙,5415,5614,11029,20201218
20201215,9호선2~3단계,봉은사,11408,11275,22683,20201218
20201215,9호선2~3단계,종합운동장,3171,3148,6319,20201218
20201215,9호선2~3단계,삼전,5048,5176,10224,20201218
20201215,9호선2~3단계,석촌고분,4470,4547,9017,20201218
20201215,9호선2~3단계,석촌,5679,5018,10697,20201218
20201215,9호선2~3단계,송파나루,3426,3599,7025,20201218
20201215,9호선2~3단계,한성백제,1817,1612,3429,20201218
20201215,9호선2~3단계,올림픽공원(한국체대),3863,3819,7682,20201218
20201215,9호선2~3단계,둔촌오륜,905,718,1623,20201218
20201215,9호선2~3단계,중앙보훈병원,7949,7062,15011,20201218
20201215,경강선,판교,3328,3136,6464,20201218
20201215,경강선,이매,716,641,1357,20201218
20201215,경강선,삼동,1774,1713,3487,20201218
20201215,경강선,경기광주,5124,4977,10101,20201218
20201215,경강선,초월,2162,2200,4362,20201218
20201215,경강선,곤지암,1484,1470,2954,20201218
20201215,경강선,신둔도예촌,844,791,1635,20201218
20201215,경강선,이천,1599,1747,3346,20201218
20201215,경강선,부발,1181,1117,2298,20201218
20201215,경강선,세종대왕릉,179,162,341,20201218
20201215,경강선,여주,1087,1100,2187,20201218
20201215,경부선,서울역,2819,1010,3829,20201218
20201215,경부선,남영,7437,7865,15302,20201218
20201215,경부선,용산,21249,21740,42989,20201218
20201215,경부선,노량진,5730,6156,11886,20201218
20201215,경부선,대방,9942,10431,20373,20201218
20201215,경부선,영등포,26335,26803,53138,20201218
20201215,경부선,신도림,3170,3129,6299,20201218
20201215,경부선,신길,7350,6268,13618,20201218
20201215,경부선,구로,15132,15377,30509,20201218
20201215,경부선,가산디지털단지,14335,17139,31474,20201218
20201215,경부선,금천구청,9107,9138,18245,20201218
20201215,경부선,석수,8396,7084,15480,20201218
20201215,경부선,관악,5519,5154,10673,20201218
20201215,경부선,안양,16073,16204,32277,20201218
20201215,경부선,명학,7723,7741,15464,20201218
20201215,경부선,금정,20568,21133,41701,20201218
20201215,경부선,군포,6548,6625,13173,20201218
20201215,경부선,의왕,6928,6918,13846,20201218
20201215,경부선,성균관대,9924,9912,19836,20201218
20201215,경부선,화서,5579,5475,11054,20201218
20201215,경부선,수원,21962,23270,45232,20201218
20201215,경부선,독산,14259,15310,29569,20201218
20201215,경부선,세류,2216,2082,4298,20201218
20201215,경부선,병점,9507,9505,19012,20201218
20201215,경부선,세마,1811,1719,3530,20201218
20201215,경부선,오산대,2574,2439,5013,20201218
20201215,경부선,오산,7068,6974,14042,20201218
20201215,경부선,진위,1211,1091,2302,20201218
20201215,경부선,송탄,3003,2828,5831,20201218
20201215,경부선,서정리,4794,4603,9397,20201218
20201215,경부선,지제,2059,1966,4025,20201218
20201215,경부선,평택,7782,7773,15555,20201218
20201215,경부선,성환,2546,2515,5061,20201218
20201215,경부선,직산,488,488,976,20201218
20201215,경부선,두정,3678,3679,7357,20201218
20201215,경부선,천안,3216,3397,6613,20201218
20201215,경부선,당정,4741,4498,9239,20201218
20201215,경부선,서동탄,1136,935,2071,20201218
20201215,경부선,광명,2147,1935,4082,20201218
20201215,경원선,이촌(국립중앙박물관),2723,2134,4857,20201218
20201215,경원선,서빙고,1392,1307,2699,20201218
20201215,경원선,한남,3169,3030,6199,20201218
20201215,경원선,옥수,32,20,52,20201218
20201215,경원선,응봉,1324,1139,2463,20201218
20201215,경원선,왕십리(성동구청),9228,10731,19959,20201218
20201215,경원선,청량리(서울시립대입구),9438,10340,19778,20201218
20201215,경원선,외대앞,5113,5150,10263,20201218
20201215,경원선,신이문,6718,6321,13039,20201218
20201215,경원선,석계,6169,7029,13198,20201218
20201215,경원선,광운대,6636,6349,12985,20201218
20201215,경원선,월계,4836,4594,9430,20201218
20201215,경원선,녹천,3743,3175,6918,20201218
20201215,경원선,방학,7231,7158,14389,20201218
20201215,경원선,도봉,4683,4550,9233,20201218
20201215,경원선,도봉산,5435,3040,8475,20201218
20201215,경원선,망월사,5345,5633,10978,20201218
20201215,경원선,회룡,9353,9306,18659,20201218
20201215,경원선,의정부,13269,13274,26543,20201218
20201215,경원선,가능,5008,4914,9922,20201218
20201215,경원선,녹양,3550,3392,6942,20201218
20201215,경원선,양주,5413,5176,10589,20201218
20201215,경원선,덕계,1956,1840,3796,20201218
20201215,경원선,덕정,4335,4351,8686,20201218
20201215,경원선,지행,4649,4545,9194,20201218
20201215,경원선,동두천중앙,2361,2273,4634,20201218
20201215,경원선,보산,1123,1048,2171,20201218
20201215,경원선,동두천,1380,1601,2981,20201218
20201215,경원선,소요산,1525,1232,2757,20201218
20201215,경의선,서울역,3089,3815,6904,20201218
20201215,경의선,신촌,629,734,1363,20201218
20201215,경의선,효창공원앞,2278,2568,4846,20201218
20201215,경의선,공덕,2472,2153,4625,20201218
20201215,경의선,서강대,1387,1272,2659,20201218
20201215,경의선,홍대입구,1036,1118,2154,20201218
20201215,경의선,가좌,3959,3647,7606,20201218
20201215,경의선,디지털미디어시티,1785,1745,3530,20201218
20201215,경의선,수색,1834,1955,3789,20201218
20201215,경의선,화전,1483,1391,2874,20201218
20201215,경의선,강매,2331,1988,4319,20201218
20201215,경의선,행신,5721,5733,11454,20201218
20201215,경의선,능곡,2760,2558,5318,20201218
20201215,경의선,곡산,413,413,826,20201218
20201215,경의선,백마,4947,4818,9765,20201218
20201215,경의선,풍산,3853,3581,7434,20201218
20201215,경의선,일산,6815,6928,13743,20201218
20201215,경의선,탄현,5515,5448,10963,20201218
20201215,경의선,야당,4405,4142,8547,20201218
20201215,경의선,운정,4698,4437,9135,20201218
20201215,경의선,금릉,3211,3125,6336,20201218
20201215,경의선,금촌,4473,4499,8972,20201218
20201215,경의선,월롱,1675,1590,3265,20201218
20201215,경의선,파주,880,661,1541,20201218
20201215,경의선,문산,3554,3506,7060,20201218
20201215,경의선,임진강,5,5,10,20201218
20201215,경인선,개봉,16782,17468,34250,20201218
20201215,경인선,오류동,9240,8870,18110,20201218
20201215,경인선,역곡,21234,21328,42562,20201218
20201215,경인선,부천,24630,24941,49571,20201218
20201215,경인선,송내,21536,21486,43022,20201218
20201215,경인선,부평,21346,22120,43466,20201218
20201215,경인선,백운,5371,5433,10804,20201218
20201215,경인선,동암,11910,12088,23998,20201218
20201215,경인선,주안,13931,12765,26696,20201218
20201215,경인선,제물포,7757,7466,15223,20201218
20201215,경인선,동인천,10122,9717,19839,20201218
20201215,경인선,인천,2156,1552,3708,20201218
20201215,경인선,구일,4648,4905,9553,20201218
20201215,경인선,소사,7704,7143,14847,20201218
20201215,경인선,부개,6509,6268,12777,20201218
20201215,경인선,간석,4353,4175,8528,20201218
20201215,경인선,도원,2020,2130,4150,20201218
20201215,경인선,온수(성공회대입구),5167,5109,10276,20201218
20201215,경인선,중동,7226,7014,14240,20201218
20201215,경인선,도화,3116,2876,5992,20201218
20201215,경춘선,신내,1123,1117,2240,20201218
20201215,경춘선,갈매,2389,2039,4428,20201218
20201215,경춘선,별내,2108,2016,4124,20201218
20201215,경춘선,퇴계원,2819,2604,5423,20201218
20201215,경춘선,사릉,2646,2611,5257,20201218
20201215,경춘선,금곡,1157,1079,2236,20201218
20201215,경춘선,평내호평,4426,4399,8825,20201218
20201215,경춘선,천마산,1212,1138,2350,20201218
20201215,경춘선,마석,2703,2693,5396,20201218
20201215,경춘선,대성리,317,272,589,20201218
20201215,경춘선,청평,825,807,1632,20201218
20201215,경춘선,상천,126,124,250,20201218
20201215,경춘선,가평,894,849,1743,20201218
20201215,경춘선,굴봉산,46,48,94,20201218
20201215,경춘선,백양리,113,101,214,20201218
20201215,경춘선,강촌,253,226,479,20201218
20201215,경춘선,김유정,143,129,272,20201218
20201215,경춘선,남춘천,1377,1481,2858,20201218
20201215,경춘선,춘천,674,642,1316,20201218
20201215,공항철도 1호선,서울역,4411,4065,8476,20201218
20201215,공항철도 1호선,공덕,1570,2022,3592,20201218
20201215,공항철도 1호선,홍대입구,4977,5081,10058,20201218
20201215,공항철도 1호선,디지털미디어시티,10878,9712,20590,20201218
20201215,공항철도 1호선,마곡나루(서울식물원),5582,5330,10912,20201218
20201215,공항철도 1호선,김포공항,6841,4928,11769,20201218
20201215,공항철도 1호선,계양,7221,6767,13988,20201218
20201215,공항철도 1호선,검암,5689,5555,11244,20201218
20201215,공항철도 1호선,청라국제도시,5103,4690,9793,20201218
20201215,공항철도 1호선,운서,4514,4570,9084,20201218
20201215,공항철도 1호선,공항화물청사,2093,2288,4381,20201218
20201215,공항철도 1호선,인천공항1터미널,2948,3149,6097,20201218
20201215,공항철도 1호선,인천공항2터미널,1721,1665,3386,20201218
20201215,공항철도 1호선,영종,1912,1881,3793,20201218
20201215,과천선,선바위,6619,5957,12576,20201218
20201215,과천선,대공원,1080,1160,2240,20201218
20201215,과천선,과천,3915,3686,7601,20201218
20201215,과천선,정부과천청사,7474,7527,15001,20201218
