"일자	",순위,토픽1,토픽2,토픽3,토픽4,토픽5,토픽6,토픽 키워드
2012.8.9,1,새누리,공천,헌금,의혹,후보,,"진상조사_착수,진상조사,후보자,착수,자체_진상조사_착수,대법원,성과,당국,법관_후보자,법관,공천,은행,후보,반격_착수,자체_진상조사,조사,파문,공천헌금_파문,의혹,낼지,낼지_의문,진상,의문,인선,후임_인선,반격,자체,새누리당,금융,후임,새누리,헌금"
2012.8.9,2,민주,대선,후보,경선,,,"잠룡들,모집_첫날,모집,선거인단,기지,흥행바람_불까,주민,잠룡,흥행,제주거주_외국인주민,외국인주민,후보,경선,제주_바람,흥행바람,더위,해군기지_해법,외국인,해법,제주,대선경선후보_제주해군기지,해군,잡기,대선,민주_선거인단,불까,표심,거주,민주,첫날,바람"
2012.8.9,3,민주,통합,유출,명부,당원,의원,"당원명부_무더기,공방전,이해찬,트위터,이종걸_의원,한숨,이종걸_의원_트위터,당원,표현,트위,민주통합_당원명부,당원명부,한숨_돌린,파문,유출,무더기,돌린,공방,의원,명부,이종걸,여야,공개,일파만파,민주당,당원명부_유출,민주,통합"
2012.8.9,4,분기,사상,최대,매출,영업,이익,"생생코스피,웅진홀딩스_신용등급_하향,불황,코스피,효과,매각_효과,매각,분기,신용,처분,최대,웅진코웨이,사상_최대,등급,전년,매각_효과_별로,장외처분_결정,별로,결정,하향,달성,이익,최대_판매,사상_최대_매출,웅진코웨,웅진홀딩스,자사,신용등급,영업,판매,생생,장외,웅진홀딩스_신용등급,매출,사상,웅진코웨이_매각"
2012.8.9,5,한은,기준,금리,동결,인하,,"인하,확대,코스피,금리_동결,시기,금통위,기준,상승폭_확대,상승,유예,한은,금리,동결"
2012.8.9,6,한강,녹조,서울,조류,주의보,,"발전기_고장,낙동강도_대책_비상,고장,식수관리비상,녹조,영흥화력발전소,확보_발동동,수질,식수원,녹조_확산,독성,경인아라뱃길_수질,전기,애그플레이션,경인아라뱃길_수질_관리,비상전력,농심,영흥,정전,한강,비상,강도,잠실보,폭염,남조류_확인,확인,식수관리,서울,남조류,대책,현장,은행,녹조주의보,발동동,녹조_잠실보,식수_비상,식수,낙동,전력,가뭄,안동댐,경인아라뱃길,주의보,낙동강,방류량,수돗물,장바구니,조류,확산,은행들,관리,수도권,가뭄_비상,발전소,낙동강도_대책,발전기,확보,화력"
2012.8.9,7,런던,올림픽,언론,동기부여,한국,유리,"동기부여,언론,한국_유리,부여,런던,동기,올림픽,유리,한국"
2012.8.9,8,검찰,공천,수사,오해,소지,,"총기난사범,소지,총기_소지,사범,혐의,동거녀,수사,총기난,총기_소지_혐의,공천,총기,美_시크교_총기난사범,시크교,검찰,체포,수사_오해,오해"
2012.8.9,9,검찰,전달,조기문,구속영장,청구,방침,"직장,직장폐쇄_철회_통보_방침,구속영장_청구,조기문,노동부,방침,조기문_구속영장_청구_방침,철회,영장,만도,통보_방침,청구_방침,구속,검찰,청구,폐쇄,구속영장,직장폐쇄,통보,전달,직장폐쇄_철회,조기문_구속영장"
2012.8.9,10,실적,개선,투자,증권,,,"인하,운용보수,러시,투자,증가,한숨,업계,채권,철회,거래세_철회,증권,채권_운용,두각,증권사,수익,거래세,선물,실적,신한,보수_인하,이익,운용_이익,실적_개선,개월,운용,호조,실적_개선_기대,채권_운용_이익_증가,개선,우리,이익_증가,보수,인하_러시"
2012.8.10,1,이명박,대통령,독도,방문,장관,연기,"장관,바둑,절대,방문,제기,문제제기,총리,포함,독도_방문,신상,김성환,독도,학원,이명박_대통령,불가,연기학원,이명박,대통령,성범죄,취업_불가,대상_포함,절대_수용불가,몰카,공개,김성환_외교장관,대상,연기,수용_불가,수용,취업,노다,외교"
2012.8.10,2,박근혜,새누리당,대선,후보,홍보,위원장,"공천헌금,남은,주범,누리_공천헌금의혹,집중,홍보,수사,공천,후보,고발,매수,부산시당,남편,파악,의혹,파문,무리,중국,새누리당_부산시당_홍보위원장_집,정조준,선거사범,선거,독살,한상대,현영희,행방,종착지,기소탓,무혐의_처분,후보_매수,새누리당,기소,무혐의,여유,헌금,중앙선관위,중앙,누리_공천헌금의혹_파문,발언,선관위,출발점,가방,사건,현영희_남편회사,증가,은색,조기문,사범,홍보위원장,압수,누리,보시라이,종착지_수사,자금_행방,검찰총장,주력,처분,자금,새누리당_부산시당,검찰,위원장,무죄,회사,어디,루이뷔통_가방,독살사건_주범,쇼핑백,통째,박근혜,대선,정부,조준,총장,루이뷔통,중국_검찰,부인,한상대_검찰총장,주장,현영희_남편회사_정조준"
2012.8.10,3,사상,최대,분기,매출,영업,이익,"피엔티,위노바,리노스,특허,장치,계약,패키지,글로벌,영업익,현금,취득,장치_특허취득,씨씨에스,신탁계약_연장,플랜트,흑자전환,중계기,규모,분기,이엠코리아,최대,상반기_매출_사상_최대,업체,등급,손실,카메론,배당,포스코건설,이익,패키지_분류,디케이락,코스닥,분류,가온미디어,턴어라운드,디지탈옵틱,신탁,공급계약,생생,패키지_분류_장치_특허취득,상반기,골드,공급,잉크테크,규모_중계기,쏠리드,차이나킹,취득_신탁,빅텍,에어파크,상반기_매출,디지,에스엔유,주식,서화정보통신,광중계기_공급계약,전년비,시스,탈옵틱,사상_최대,자사주신탁계약,실적,결정,전문인력_양성,에스에프에이,획득,제조,규모_중계기_공급계약_체결,감소,생생코스닥,화장품,자사,전년비_적자,에스에이엠티,전년비_적자_지속,영업,성장세_지속,다원,해양,화장품제조업체,매출,중계기_공급계약,공급계약_체결,흑자,사상,다원시스,전문,인력"
2012.8.10,4,한강,녹조,비상,서울,수돗물,시민,"방류,낙동강도_대책_비상,녹조,급증,조류주의보,수질,신용,신용카드_공제율,생수_판매,녹조_확산,파문,경인아라뱃길_수질,서민,경인아라뱃길_수질_관리,한강,비상,반발_확산,강도,생수,한강_서울구간,안전,서울,저축,시민불안,구간,소득,카드,대책,불안,파문_확산,시민,반발,낙동,안전_비상,안동댐,경인아라뱃길,공제,뱃길,전국,주의보,남한강,방류량,낙동강,수돗물,단계,생수판매_급증,확산,조류,댐_비상_방류,관리,판매,전국녹조_확산,낙동강도_대책"
2012.8.10,5,김문수,새누리,경선,후보,연설회,,"제재조치,후보_강원,하수관류,하수,관류,제재,물품,불량,요구,하수관,캠프,새누리,후보,조달청,하수관류_품질,경선,품질,품질_불량,연설회,물품_제재조치,김문수,강원,조치,흑색선전"
2012.8.10,6,유럽,위기,미국,경제,주목,,"유럽_위기,경제관리체계,건축,하루만,위기,관심,하루,속전속결,두산,주목,알짜_단지,체계,재판,전세계,알짜_단지_주목,자체,유럽,자체_모멘텀_주목,단지,미국,관리,구카,경제,자체_모멘텀,미국_경제,전세계_주목,모멘텀,알짜,허페이,허베이"
2012.8.10,7,한국,올림픽,대표팀,한일전,,,"바짝,훈련,축구_대표팀,대표단,바짝_긴장,키로,코치,완성,올림픽,한일전,축구_한일전_흰색_유니폼,축구팀,흰색_유니폼,독도,전술,축구_대표단,올림픽축구,한국_축구,한국,흰색_유니폼_착용키로,착용키로,한국어,도행,착용,대표팀,비난,축구_대표단_훈련,지지율,준비,전술_완성,축구_한일전,맹비난,축구,대표,독도행,흰색,긴장,유니폼"
2012.8.10,8,독도,주한,대사,소환,,,"주한,독도,무토,소환,무토_주한대사_소환,분쟁,무토_주한대사,분쟁지역화,대사,지역"
2012.8.10,9,코스피,외국인,공격적,매수,,,"테크,공격,안정형,불황,코스피,이집트_시나이,경영,이집트_시나이_반도서,코스피_외국인,공격경영,반도,코스피_외국인_공격적_매수,세력,장기펀드,한화,재형저축,펀드,매수,역발상,무장,반도서,임박,유리,이집트,외국인,시나이_반도,무장세력_공격,시나이,세제개편_임박,안정,공격형,개편,장기,세제,공격적_매수"
2012.8.10,10,전국,폭염,특보,해제,,,"특보,평년,폭염특보,전국_폭염특보_해제,폭염,기온,전국,전국_폭염특보,평년수준,해제,수준"
2012.8.11,1,대통령,독도,방문,일본,대응,,"한국_정보_통보_논란,논란,총지휘,추가,보도,한국_정보,육해공,강력,방문,작전,대응,독도_방문,하루,독도,검토,이명박_대통령,보안,우경화,먼저,피스아이,반발,한국,이명박,언론_사전_보도,강력_반발,시점,대통령,먼저_보도,이명박_대통령_독도_방문,일본,정부,대서특필,하루_먼저,언론_사전,언론,육해공_총지휘,정보,추가_대응,대응_조치,사전,추가_대응_조치,판단,조치,통보,구멍"
2012.8.11,2,숙적,일본,격파,올림픽,메달,,"격파,순간_올림픽,올림픽_축구_동메달_획득,한용외,런던올림픽,장애인,경제적,숙적,체육회,선정,성화,올림픽축구,관점,런던올림픽_폐막식,함께_응원,폐막식,속옷바람,숙적_일본,런던장애인올림픽_성화봉송_주자_선정,함께,성화봉송,슈퍼,런던장애인올림픽_성화봉송,올림픽_축구_韓日,바람,슈퍼_콘서트,체육,울산,응원,주자,숙적_일본_격파,봉송,올림픽_축구,올림픽,메달,콘서트,동메달,韓日,속옷,축구_동메달,세리머니,획득,경제적_관점,성화봉송_주자,부회장,동메달_획득,홍석,홍석만,일본,승리,순간_올림픽_축구_동메달,주자_선정,축구,런던,경제,구자철,환희,순간"
2012.8.11,3,누리,공천,헌금,조사위,현영희,집중,"사건,금품_수수_의혹_한정,헌금_조사위,공천_헌금,금품_수수,누리,누리_공천,집중,누설_경위_조사,조사위,당원,건강,공천,한정,경위,조사,의혹,유출,매체,당원_명부,현영희,명부,누설_경위,책임,수수,민주_당원,범위,영월,건강조사,현영희_공천,명부_유출사건,누설,헌금,영월군,의혹_한정,민주,누리_공천_헌금_조사위,금품"
2012.8.11,4,여자,배구,한일전,패배,동메달,좌절,"한일,동메달,배구,여자_배구_한일,좌절,패배,여자,여자_배구_한일전,한일전,여자_배구"
2012.8.11,5,주한,일본,대사,소환,,,"주한,주한_일본,소환,대사,일본"
2012.8.11,6,야당,대선,경선,주자들,,,"주자,대선_경선_주자들,경선,야당,대선_경선,주자들,대선"
2012.8.11,7,한강,남조류,독성,물질,,,"물질,남조,한강_남조류,독성,조류,한강,남조류"
2012.8.11,8,생산자,물가,달,연속,하락,하락세,"올라,금메달_달성,거래일,연속_하락,연속,연속_하락세,거래,개월,싱크,물가,생산자,달_연속_하락,하락세,배럴,두바이유,연속_올라,금메달,러시아,달성,하락,달러"
2012.8.11,9,日,주,공격수,나가이,축구,,"공격수,축구,공격수_나가이,나가이,日_주_공격수_나가이"
2012.8.11,10,김보경,경기,일본,선수,,,"경기지역_사회복지,증시,롬니,뉴욕증시,부양,지역,상승,사회,다우,김보경,경기지역_사회복지_보조금,사업,경기부양,가능성,中ㆍ美_경기_부양_기대,복지,경기침체,선수,침체,中ㆍ美,中ㆍ美_경기,샌다,일본,일본_선수,보조금,뉴욕,경기"
2012.8.12,1,한국,일본,대통령,독도,상륙,,"제막,훈련,만세,이참,영토,도발수위,국제_분쟁지역화,정쟁도구_삼지,야망,방문,다음달,상륙,철저,분쟁,박근혜_캠프,국제,독도_방문,보류,다음달_한다,발언_입장,꺼내,독도발언,박종우,설전,박정희_독도폭파,세러머니,독도세리머니,저급행위,공방,법재판소,한국,본_일본측_반응,방문_뒷감당,일본측,최고,의도,국제사법재판소_제소,진위_공방_문재인,독도_폭파_발언,박정희,독도_폭파,폭파_발언,행동,갈등,대한축구협,세러머니_축구_동메달_보류,예정,방어,조직,저급,폭파,아전,대통령_독도_방문,올림픽_기만,강경,독도_강공몰이,분쟁지역화_역풍,독도_분쟁지역화,영유,한다,능사,전담조직,영토_문제_전담조직_설치,행위,누리,동메달_보류,합동훈련,카드,중립,몰이,동메달,사전_준비,제소,독도영유권,설치,삼지,국제사법재판소,만세삼창,제막식_연다,진상,파견,재판,대통령_독도,세레머니,대통령,박탈,전담조직_설치,재판소,박근혜,경북도,대선,네티즌,기만,진위_공방,욱일승천기,우리,가치,최고_수위,독도_세레머니,대응_가치,판정승,독도방문,인수,박종우_진상조사,누리꾼,진위,진상조사_논란,국제사,세러머니_축구,해양조사선,도발_가정,공방전,수위,전담,광복절,역풍,가능,대응,합동,지역,대통령_이름_표지석,우익,조사선,독도,경축사,도구,연다,박정희_독도폭파_발언,아전인수,가정,격분,노골화,대통령_이름,도발,반응,메달_박탈,카드_꺼내,준비,제막식,남북위,해양조사선_파견,결국,사전,입장,발언,뒷감,군국주의,박정희_독도발언,광복절_때_제막식_연다,논란,진상조사,문재,사법,신설,골화,이름,독도_공방전,분쟁지역_노골화,올림픽,표지석,메달,주권,군국주의_야망,조사,세리머니,가능성,자위대,정쟁,최고_수위_메시지,분쟁지역,확실히,일본,정부,삼창,국제기구,캠프,한일,독도_세리머니,강공,노골,네티즌들,축구,문재인,메시지,해양,일본_결국,분쟁지역화,독도방어_합동훈련,경북"
2012.8.12,2,은행,금융,금리,대출,,,"부실_뇌관,고정금리_주택담보대출,착수,담보대출,은행권_고정금리,주택,은행,주택담보대출_돌풍,실태,은행권,부실_조사,조사,은행권_고정금리_주택담보대출_돌풍,부동산,뇌관,부동산_담보대출,고정,실태조사,담보,돌풍,금융,부동산담보대출,대출,부실,부동산_담보대출_조사,실태조사_착수,금융권,금리,부동산_담보"
